// Created with X3 Editor 2 (2.0.27.0)
// Plugin T File Editor (1.1.19.0)
47;203;
28;0;0;0;0;81;15003;0;380;1;5;0;380;33;1043;0;SS_WARE_SW_SUPPLY_1;
28;0;0;0;0;82;15013;0;205;1;5;0;205;10;1043;0;SS_WARE_SW_EXPLORE_1;
28;0;0;0;0;83;15023;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_PATROL_1;
28;0;0;0;0;84;15033;0;16765;1;5;0;16765;333;1043;0;SS_WARE_SW_CARRIER_1;
28;0;0;0;0;85;9999;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_1;
28;0;0;0;0;86;15053;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_2;
28;0;0;0;0;87;15063;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_3;
28;0;0;0;0;88;15073;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_4;
28;0;0;0;0;89;15083;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_5;
28;0;0;0;0;90;15093;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_6;
27;166;0;0;0;91;16153;4;32;20;5;1;36;0;1052;0;SS_WARE_TR_TECH7;
27;166;0;0;0;92;15223;10;8;20;5;3;9;0;1052;0;SS_WARE_TR_TECH8;
28;0;0;0;0;93;16163;1;48;20;5;1;22;33;1025;0;SS_WARE_AMMUNITION_BETA;
28;0;0;0;0;94;16173;25;240;20;5;3;210;33;1025;0;SS_WARE_AMMUNITION_GAMMA;
27;170;0;0;0;95;15113;7;480;26;7;1;480;0;1009;0;SS_WARE_ARMS_1;
27;170;0;0;0;96;15123;8;960;26;7;1;960;0;1009;0;SS_WARE_ARMS_2;
27;170;0;0;0;97;15133;7;1920;26;7;1;1920;0;1021;0;SS_WARE_TR_ARMS;
28;501;0;0;0;98;15163;6;360;27;20;3;340;33;1047;0;SS_WARE_MINE_2;
28;501;0;0;0;99;15173;6;720;27;20;3;680;33;1047;0;SS_WARE_MINE_3;
28;501;0;0;0;100;15153;5;720;27;20;3;680;33;1047;0;SS_WARE_TR_MINE;
28;0;0;0;0;101;15143;2;1056;27;20;1;1056;1000;1043;0;SS_WARE_RECONDRONE;
28;0;0;0;0;102;15043;0;12008;1;5;0;12008;100;1043;0;SS_WARE_FIREWALL;
28;0;0;0;0;103;16203;0;79102;1;5;0;79102;1000;1043;0;SS_WARE_SENTRY;
28;0;0;0;0;104;16183;0;8019;1;5;0;8019;100;1043;0;SS_WARE_BIOSCANNER;
28;0;0;0;0;105;16193;0;22098;1;5;0;22098;333;1043;0;SS_WARE_HULLPOLARIZE;
28;0;0;0;0;106;16113;8;1920;1;5;2;2880;10000;1043;0;SS_WARE_SOLDIER_1;
28;0;0;0;0;107;16133;8;1920;1;5;2;2880;10000;1043;0;SS_WARE_SOLDIER_2;
28;0;0;0;0;108;15103;0;35619;1;5;2;35619;10000;1043;0;SS_WARE_CARGOSHIELD;
28;0;0;0;0;109;10881;3;288;15;5;2;288;333;1117;0;SS_WARE_USC_DRONE;
28;0;0;0;0;110;10171;4;960;21;10;2;960;333;1117;0;SS_WARE_A_MK2DRONE;
28;496;0;0;0;111;16363;1;3600;5;20;0;3600;33;1022;0;SS_WARE_UNFOCUS_JUMP;
28;415;0;0;0;112;16941;1;3600;5;20;0;3600;33;1019;0;SS_WARE_BLUEPRINTSCANNER;
28;504;0;0;0;113;20291;100;7200;17;10;3;7584;10000;0;0;SS_WARE_TR_ORBITALLASER;
28;502;0;0;0;114;16251;20;1;2;2;2;1;333333;1119;0;SS_WARE_JUMPBEACON;
28;502;0;0;0;115;30011;1;4242;2;2;1;4242;333333;1119;0;SS_WARE_RELAYBEACON;
28;502;0;0;0;116;30033;0;5454;2;2;0;5454;333333;1119;0;SS_WARE_INTERPLANETARY;
28;408;0;0;0;117;30041;0;320;9;1;0;320;3333;1111;0;SS_WARE_L_TR;
28;0;0;0;0;118;30053;0;26738;1;30;1;26738;10000;1043;0;SS_WARE_SW_CARGOHACK;
28;0;0;0;0;119;30063;0;12655;1;30;0;12655;3333;1043;0;SS_WARE_SW_DRONE;
28;0;0;0;0;120;30073;0;14221;1;30;5;14221;33;1043;0;SS_WARE_SW_BUILD_MK1;
28;0;0;0;0;121;30083;0;41628;1;30;5;41628;333;1043;0;SS_WARE_SW_BUILD_MK2;
28;0;0;0;0;122;30093;0;1820556;1;30;5;1820556;10000;1043;0;SS_WARE_SW_BUILD_MK3;
28;496;0;0;0;123;20691;5;16200;5;20;2;16200;3333;1022;0;SS_WARE_JUMPDRIVE_KIT;
28;502;0;0;0;124;20701;15;80000;2;2;2;80000;333333;1119;0;SS_WARE_JUMPBEACON_ONCE;
28;0;0;0;0;125;30123;5;65735;1;1;2;65735;1000;0;0;SS_WARE_TURBO_MK1;
28;0;0;0;0;126;30133;20;638508;1;1;4;638508;3333;0;0;SS_WARE_TURBO_MK2;
28;153;0;0;0;127;30143;0;1600;9;50;0;1600;1000;0;0;SS_WARE_SALVAGECON;
28;153;0;0;0;128;30153;0;71050;9;50;0;71050;3333;0;0;SS_WARE_UNLIMIT_SALVAGE;
28;0;0;0;0;129;30163;0;9655;1;30;4;9655;1000;1043;0;SS_WARE_SW_MINE;
28;0;0;0;0;130;30173;3;7890;1;30;1;7890;1000;1005;0;SS_WARE_MISSILEDEF;
180;0;0;0;0;131;20773;0;1;1;1;0;1;-100;1043;0;SS_WARE_REPAIR;
180;0;0;0;0;132;20783;0;1;1;1;0;1;-100;1101;0;SS_WARE_DELIVERY;
28;408;0;0;0;133;30181;0;440;9;1;0;440;3333;1111;0;SS_WARE_L_PI;
180;0;0;0;0;134;20793;0;1;1;1;0;1;-100;1101;0;SS_WARE_TRANSFER;
28;0;0;0;0;135;20803;15000;3570000;5;20;5;3570000;100000;0;0;SS_WARE_ACCELKIT;
28;0;0;0;0;129;30193;0;7110;1;30;0;7110;33333;1043;0;SS_WARE_SW_PIRACY;
28;408;0;0;0;117;30203;0;440;9;1;0;440;33333;1111;0;SS_WARE_L_G;
180;0;0;0;0;131;30233;0;1;1;1;0;1;-100;1043;0;SS_WARE_BLUEPRINT;
180;0;0;0;0;134;30243;0;1;1;1;0;1;-100;1101;0;SS_WARE_FEES;
27;170;0;0;0;96;15123;2;120;1;1;1;120;0;1009;0;SS_WARE_ARMS_2B;
28;0;0;0;0;125;40913;2;32000;1;1;1;32000;10000;0;0;SS_WARE_PANDORA;
28;153;0;0;0;3;80161;2;140;13;7;1;140;0;1027;0;SS_WARE_GAMES;
28;99;0;0;0;6;80171;3;91;50;50;1;91;-100;1041;0;SS_WARE_CLOTHES;
27;167;0;0;0;1;80181;2;220;15;7;2;220;-100;1011;0;SS_WARE_JEWELLERY;
27;170;0;0;0;4;80191;8;279;26;7;3;279;0;1009;0;SS_WARE_PC;
27;167;0;0;0;1;80201;20;195;15;7;4;195;-100;1011;0;SS_WARE_SCULPTURE;
28;390;0;0;0;5;80211;6;118;40;25;2;118;1000;0;0;SS_WARE_PAINTING;
28;490;0;0;0;20;80221;1;138;5;5;1;138;0;0;0;SS_WARE_TRANSLATE;
28;490;0;0;0;20;80271;30;922;5;5;4;922;0;0;0;SS_WARE_MOTION;
28;502;0;0;0;7;80261;3;240;14;20;2;240;-100;1119;0;SS_WARE_HOLO;
28;503;0;0;0;10;80251;5;98;21;10;2;98;33;1117;0;SS_WARE_SPORT;
28;495;0;0;0;25;80231;2;87;9;5;1;87;0;1015;0;SS_WARE_MEDIC;
28;408;0;0;0;133;80281;0;6450;9;1;0;6450;3333;1111;0;SS_WARE_L_BOUNTY;
28;0;0;0;0;69;80291;0;6000;1;1;0;6000;-100000;0;0;SS_WARE_BOUNTYTRACK;
28;511;0;0;0;39;89040;7;18500;1;30;2;18500;100;1005;0;SS_WARE_CABIN_S;
28;511;0;0;0;39;89050;7;1;1;30;2;1;100;1005;0;SS_WARE_CABIN_S_O;
28;511;0;0;0;39;89060;10;31200;1;30;2;31200;100;1005;0;SS_WARE_CABIN_M;
28;511;0;0;0;39;89070;10;1;1;30;2;1;100;1005;0;SS_WARE_CABIN_M_O;
28;511;0;0;0;39;89080;12;40000;1;30;3;40000;100;1005;0;SS_WARE_CABIN_F;
28;511;0;0;0;39;89090;12;1;1;30;3;1;100;1005;0;SS_WARE_CABIN_F_O;
28;511;0;0;0;39;89100;12;50000;1;30;3;50000;100;1005;0;SS_WARE_CABIN_L;
28;511;0;0;0;39;89110;12;1;1;30;3;1;100;1005;0;SS_WARE_CABIN_L_O;
28;511;0;0;0;39;89120;15;90000;1;30;3;90000;100;1005;0;SS_WARE_CABIN_XL;
28;511;0;0;0;39;89130;15;1;1;30;3;1;100;1005;0;SS_WARE_CABIN_XL_O;
28;497;0;0;0;34;89150;2;34500;5;20;1;34500;1000;1050;0;SS_WARE_AUTOEJECT;
28;497;0;0;0;34;16281;10;135000;5;20;2;135000;3333;1050;0;SS_WARE_ESCAPECAP;
28;977;0;0;0;47;89170;1;250;1;1;0;250;-100000;0;0;SS_WARE_LFL_UPGRADE;
28;511;0;0;0;39;89180;12;81122;1;30;3;81122;1000;1005;0;SS_WARE_CAPT_CABIN;
28;497;0;0;0;34;89190;1;355800;5;20;2;345800;3333;1050;0;SS_WARE_BOARDING_TELE;
28;489;0;0;0;19;89200;0;77112;9;5;0;77112;500;1013;0;SS_WARE_DOCKING_EXT;
28;497;0;0;0;34;89220;3;9800;5;20;2;9800;333;1050;0;SS_WARE_CY_CARGOBEAM;
28;504;0;0;0;113;12101;6000;800000;17;10;5;800000;10000;0;0;SS_WARE_OWP_SMALL;
28;504;0;0;0;113;10181;10000;1200000;17;10;5;1200000;33333;0;0;SS_WARE_OWP_MEDIUM;
28;504;0;0;0;113;10161;13000;1800000;17;10;5;1800000;33333;0;0;SS_WARE_OWP_LARGE;
28;413;0;0;0;12;89230;0;3440;9;5;0;3440;333;1029;0;SS_WARE_MINERAL_ENH;
28;0;0;0;0;61;89240;0;160714;1;1;0;21428;33333;160714;0;SS_WARE_CY_SCS;
28;414;0;0;0;14;89250;0;6420;9;5;0;6420;200;1049;0;SS_WARE_SW_TRADEEXT_2;
28;414;0;0;0;14;89260;0;2200;9;5;0;2200;500;1049;0;SS_WARE_SW_TRADEEXT_3;
28;0;0;0;0;129;89270;5;182000;1;30;1;182000;33333;1043;0;SS_WARE_PACK_PIRACY;
28;0;0;0;0;56;89280;0;12800;1;4;1;12800;33;1043;0;SS_WARE_PACK_COMBAT;
28;0;0;0;0;58;89290;2;2420;1;5;0;2420;0;1043;0;SS_WARE_PACK_GENERAL;
28;0;0;0;0;54;89300;6;13000;1;5;1;13000;200;1043;0;SS_WARE_PACK_TRADE;
28;0;0;0;0;129;89310;60;12750;1;30;4;12750;1000;1043;0;SS_WARE_PACK_MINING;
28;0;0;0;0;769;92243;3;800000;1;1;3;800000;33333;0;0;SS_WARE_ADVJUMP_KIT;
28;0;0;0;0;770;92253;14;350000;1;1;2;350000;3333;0;0;SS_WARE_ADVJUMP_SOLAR;
28;0;0;0;0;315;92213;20;324515;1;1;3;324515;10000;0;0;SS_WARE_ADVJUMP;
28;0;0;0;0;317;92203;15;225755;1;1;2;225755;10000;0;0;SS_WARE_JD_ENERGY;
28;0;0;0;0;376;92233;0;638508;1;1;0;638508;333333;0;0;SS_WARE_ADVJUMP_ACCEL;
28;0;0;0;0;378;92223;0;4931535;1;1;0;4931535;333333;0;0;SS_WARE_ADVJUMP_FTL;
28;0;0;0;0;76;92273;50;12050;1;1;4;12050;1000;0;0;SS_WARE_SY_COMP;
28;490;0;0;0;20;92283;5;520;5;5;2;520;0;0;0;SS_WARE_MERCSAT;
28;0;0;0;0;54;92293;0;4220;1;5;0;4220;0;1043;0;SS_WARE_MERCNET;
28;415;0;0;0;13;92313;0;3120;9;5;1;3120;1000;1019;0;SS_WARE_SECRETSCANNER;
28;976;0;0;0;43;92263;5;72;1;10;2;72;33;1117;0;SS_WARE_REPAIRDRONE;
28;153;0;0;0;31;92343;0;560;9;1;0;560;3333;1043;0;SS_WARE_WORMHOLE_TRACK;
28;487;0;0;0;17;89410;0;20000;9;5;0;20000;-100;1102;0;SS_WARE_OVERTUNE;
28;487;0;0;0;17;89420;0;20000;9;5;0;20000;-100;1102;0;SS_WARE_OVERTUNE_IA;
28;487;0;0;0;17;89420;0;20000;9;5;0;20000;-100;1102;0;SS_WARE_OVERTUNE_POOR;
28;975;0;0;0;44;92353;4;1280;18;20;2;1232;0;1119;0;SS_WARE_SPYSAT;
27;167;0;0;0;1;92363;7;821;15;7;2;821;33333;1011;0;SS_WARE_GATECRYSTAL;
28;976;0;0;0;43;80311;1;80;1;10;1;80;333;1117;0;SS_WARE_DPACKAGE;
27;167;0;0;0;1;92373;3;400;15;7;1;400;10000;1011;0;SS_WARE_CRYSTALLINE;
